Date,State,18+ Dose 1,18+ Dose 2,18+ Total Doses,15-18 Dose 1,15-18 Dose 2,15-18 Total Doses,12-14 Dose 1,12-14 Dose 2,12-14 Total Doses,18-59 Booster Dose,60+ Booster Dose,Booster Total Doses,Total Doses,Week,Month,Year
2021-11-09,West Bengal,58814492,22993651,81808143,0,0,0,0,0,0,0,0,0,81808143,WK 45-2021,Nov-2021,2021
2021-11-10,Andaman & Nicobar Island,294740,215713,510453,0,0,0,0,0,0,0,0,0,510453,WK 45-2021,Nov-2021,2021
2021-11-10,Andhra Pradesh,33561017,21792426,55353443,0,0,0,0,0,0,0,0,0,55353443,WK 45-2021,Nov-2021,2021
2021-11-10,Arunanchal Pradesh,776190,560491,1336681,0,0,0,0,0,0,0,0,0,1336681,WK 45-2021,Nov-2021,2021
2021-11-10,Assam,20343244,9034156,29377400,0,0,0,0,0,0,0,0,0,29377400,WK 45-2021,Nov-2021,2021
2021-11-10,Bihar,50970352,20093975,71064327,0,0,0,0,0,0,0,0,0,71064327,WK 45-2021,Nov-2021,2021
2021-11-10,Chandigarh,929037,565737,1494774,0,0,0,0,0,0,0,0,0,1494774,WK 45-2021,Nov-2021,2021
2021-11-10,Chhattisgarh,15004998,7731227,22736225,0,0,0,0,0,0,0,0,0,22736225,WK 45-2021,Nov-2021,2021
2021-11-10,Dadara & Nagar Havelli,388727,191114,579841,0,0,0,0,0,0,0,0,0,579841,WK 45-2021,Nov-2021,2021
2021-11-10,Daman & Diu,274680,193512,468192,0,0,0,0,0,0,0,0,0,468192,WK 45-2021,Nov-2021,2021
2021-11-10,NCT of Delhi,13201057,7705758,20906815,0,0,0,0,0,0,0,0,0,20906815,WK 45-2021,Nov-2021,2021
2021-11-10,Goa,1268647,952266,2220913,0,0,0,0,0,0,0,0,0,2220913,WK 45-2021,Nov-2021,2021
2021-11-10,Gujarat,44921529,27573176,72494705,0,0,0,0,0,0,0,0,0,72494705,WK 45-2021,Nov-2021,2021
2021-11-10,Haryana,17898373,8481626,26379999,0,0,0,0,0,0,0,0,0,26379999,WK 45-2021,Nov-2021,2021
2021-11-10,Himachal Pradesh,5729932,3783716,9513648,0,0,0,0,0,0,0,0,0,9513648,WK 45-2021,Nov-2021,2021
2021-11-10,Jammu & Kashmir,9537054,5826931,15363985,0,0,0,0,0,0,0,0,0,15363985,WK 45-2021,Nov-2021,2021
2021-11-10,Jharkhand,15368711,6090001,21458712,0,0,0,0,0,0,0,0,0,21458712,WK 45-2021,Nov-2021,2021
2021-11-10,Karnataka,42904758,24030138,66934896,0,0,0,0,0,0,0,0,0,66934896,WK 45-2021,Nov-2021,2021
2021-11-10,Kerala,25445792,14786795,40232587,0,0,0,0,0,0,0,0,0,40232587,WK 45-2021,Nov-2021,2021
2021-11-10,Ladakh,209535,157096,366631,0,0,0,0,0,0,0,0,0,366631,WK 45-2021,Nov-2021,2021
2021-11-10,Lakshadweep,55155,47040,102195,0,0,0,0,0,0,0,0,0,102195,WK 45-2021,Nov-2021,2021
2021-11-10,Madhya Pradesh,50019724,22175095,72194819,0,0,0,0,0,0,0,0,0,72194819,WK 45-2021,Nov-2021,2021
2021-11-10,Maharashtra,68062888,32083028,100145916,0,0,0,0,0,0,0,0,0,100145916,WK 45-2021,Nov-2021,2021
2021-11-10,Manipur,1255723,769258,2024981,0,0,0,0,0,0,0,0,0,2024981,WK 45-2021,Nov-2021,2021
2021-11-10,Meghalaya,1118447,696998,1815445,0,0,0,0,0,0,0,0,0,1815445,WK 45-2021,Nov-2021,2021
2021-11-10,Mizoram,714301,524996,1239297,0,0,0,0,0,0,0,0,0,1239297,WK 45-2021,Nov-2021,2021
2021-11-10,Nagaland,714262,510830,1225092,0,0,0,0,0,0,0,0,0,1225092,WK 45-2021,Nov-2021,2021
2021-11-10,Odisha,26507579,12908741,39416320,0,0,0,0,0,0,0,0,0,39416320,WK 45-2021,Nov-2021,2021
2021-11-10,Puducherry,736904,415266,1152170,0,0,0,0,0,0,0,0,0,1152170,WK 45-2021,Nov-2021,2021
2021-11-10,Punjab,16072530,6479515,22552045,0,0,0,0,0,0,0,0,0,22552045,WK 45-2021,Nov-2021,2021
2021-11-10,Rajasthan,42684671,20701628,63386299,0,0,0,0,0,0,0,0,0,63386299,WK 45-2021,Nov-2021,2021
2021-11-10,Sikkim,522043,455913,977956,0,0,0,0,0,0,0,0,0,977956,WK 45-2021,Nov-2021,2021
2021-11-10,Tamil Nadu,41529385,18257228,59786613,0,0,0,0,0,0,0,0,0,59786613,WK 45-2021,Nov-2021,2021
2021-11-10,Telangana,23382148,10664052,34046200,0,0,0,0,0,0,0,0,0,34046200,WK 45-2021,Nov-2021,2021
2021-11-10,Tripura,2517525,1767558,4285083,0,0,0,0,0,0,0,0,0,4285083,WK 45-2021,Nov-2021,2021
2021-11-10,Uttar Pradesh,99972804,35316659,135289463,0,0,0,0,0,0,0,0,0,135289463,WK 45-2021,Nov-2021,2021
2021-11-10,Uttarakhand,7496189,4125020,11621209,0,0,0,0,0,0,0,0,0,11621209,WK 45-2021,Nov-2021,2021
2021-11-10,West Bengal,59155419,23345305,82500724,0,0,0,0,0,0,0,0,0,82500724,WK 45-2021,Nov-2021,2021
2021-11-11,Andaman & Nicobar Island,294862,217525,512387,0,0,0,0,0,0,0,0,0,512387,WK 45-2021,Nov-2021,2021
2021-11-11,Andhra Pradesh,33602688,21929534,55532222,0,0,0,0,0,0,0,0,0,55532222,WK 45-2021,Nov-2021,2021
2021-11-11,Arunanchal Pradesh,776732,563457,1340189,0,0,0,0,0,0,0,0,0,1340189,WK 45-2021,Nov-2021,2021
2021-11-11,Assam,20360763,9132659,29493422,0,0,0,0,0,0,0,0,0,29493422,WK 45-2021,Nov-2021,2021
2021-11-11,Bihar,50996702,20110955,71107657,0,0,0,0,0,0,0,0,0,71107657,WK 45-2021,Nov-2021,2021
2021-11-11,Chandigarh,929530,568829,1498359,0,0,0,0,0,0,0,0,0,1498359,WK 45-2021,Nov-2021,2021
2021-11-11,Chhattisgarh,15032622,7786807,22819429,0,0,0,0,0,0,0,0,0,22819429,WK 45-2021,Nov-2021,2021
2021-11-11,Dadara & Nagar Havelli,388907,192210,581117,0,0,0,0,0,0,0,0,0,581117,WK 45-2021,Nov-2021,2021
2021-11-11,Daman & Diu,274683,193554,468237,0,0,0,0,0,0,0,0,0,468237,WK 45-2021,Nov-2021,2021
2021-11-11,NCT of Delhi,13220737,7745648,20966385,0,0,0,0,0,0,0,0,0,20966385,WK 45-2021,Nov-2021,2021
2021-11-11,Goa,1269204,956452,2225656,0,0,0,0,0,0,0,0,0,2225656,WK 45-2021,Nov-2021,2021
2021-11-11,Gujarat,44957271,27938125,72895396,0,0,0,0,0,0,0,0,0,72895396,WK 45-2021,Nov-2021,2021
2021-11-11,Haryana,17926144,8565435,26491579,0,0,0,0,0,0,0,0,0,26491579,WK 45-2021,Nov-2021,2021
2021-11-11,Himachal Pradesh,5732867,3849109,9581976,0,0,0,0,0,0,0,0,0,9581976,WK 45-2021,Nov-2021,2021
2021-11-11,Jammu & Kashmir,9540821,5909946,15450767,0,0,0,0,0,0,0,0,0,15450767,WK 45-2021,Nov-2021,2021
2021-11-11,Jharkhand,15398721,6119620,21518341,0,0,0,0,0,0,0,0,0,21518341,WK 45-2021,Nov-2021,2021
2021-11-11,Karnataka,43046723,24511876,67558599,0,0,0,0,0,0,0,0,0,67558599,WK 45-2021,Nov-2021,2021
2021-11-11,Kerala,25453735,14854921,40308656,0,0,0,0,0,0,0,0,0,40308656,WK 45-2021,Nov-2021,2021
2021-11-11,Ladakh,209636,157800,367436,0,0,0,0,0,0,0,0,0,367436,WK 45-2021,Nov-2021,2021
2021-11-11,Lakshadweep,55157,47092,102249,0,0,0,0,0,0,0,0,0,102249,WK 45-2021,Nov-2021,2021
2021-11-11,Madhya Pradesh,50113666,23488156,73601822,0,0,0,0,0,0,0,0,0,73601822,WK 45-2021,Nov-2021,2021
2021-11-11,Maharashtra,68272246,32385502,100657748,0,0,0,0,0,0,0,0,0,100657748,WK 45-2021,Nov-2021,2021
2021-11-11,Manipur,1256929,776224,2033153,0,0,0,0,0,0,0,0,0,2033153,WK 45-2021,Nov-2021,2021
2021-11-11,Meghalaya,1120164,702904,1823068,0,0,0,0,0,0,0,0,0,1823068,WK 45-2021,Nov-2021,2021
2021-11-11,Mizoram,715098,526800,1241898,0,0,0,0,0,0,0,0,0,1241898,WK 45-2021,Nov-2021,2021
2021-11-11,Nagaland,714757,512895,1227652,0,0,0,0,0,0,0,0,0,1227652,WK 45-2021,Nov-2021,2021
2021-11-11,Odisha,26580938,13067678,39648616,0,0,0,0,0,0,0,0,0,39648616,WK 45-2021,Nov-2021,2021
2021-11-11,Puducherry,737237,416497,1153734,0,0,0,0,0,0,0,0,0,1153734,WK 45-2021,Nov-2021,2021
2021-11-11,Punjab,16088530,6515342,22603872,0,0,0,0,0,0,0,0,0,22603872,WK 45-2021,Nov-2021,2021
2021-11-11,Rajasthan,42721120,20878325,63599445,0,0,0,0,0,0,0,0,0,63599445,WK 45-2021,Nov-2021,2021
2021-11-11,Sikkim,522081,456458,978539,0,0,0,0,0,0,0,0,0,978539,WK 45-2021,Nov-2021,2021
2021-11-11,Tamil Nadu,41562982,18333488,59896470,0,0,0,0,0,0,0,0,0,59896470,WK 45-2021,Nov-2021,2021
2021-11-11,Telangana,23451812,10752950,34204762,0,0,0,0,0,0,0,0,0,34204762,WK 45-2021,Nov-2021,2021
2021-11-11,Tripura,2518308,1780713,4299021,0,0,0,0,0,0,0,0,0,4299021,WK 45-2021,Nov-2021,2021
2021-11-11,Uttar Pradesh,100295348,35810175,136105523,0,0,0,0,0,0,0,0,0,136105523,WK 45-2021,Nov-2021,2021
2021-11-11,Uttarakhand,7499281,4161368,11660649,0,0,0,0,0,0,0,0,0,11660649,WK 45-2021,Nov-2021,2021
2021-11-11,West Bengal,59381436,23593034,82974470,0,0,0,0,0,0,0,0,0,82974470,WK 45-2021,Nov-2021,2021
2021-11-12,Andaman & Nicobar Island,294951,218960,513911,0,0,0,0,0,0,0,0,0,513911,WK 45-2021,Nov-2021,2021
2021-11-12,Andhra Pradesh,33639689,22060356,55700045,0,0,0,0,0,0,0,0,0,55700045,WK 45-2021,Nov-2021,2021
2021-11-12,Arunanchal Pradesh,777463,566365,1343828,0,0,0,0,0,0,0,0,0,1343828,WK 45-2021,Nov-2021,2021
2021-11-12,Assam,20388918,9302997,29691915,0,0,0,0,0,0,0,0,0,29691915,WK 45-2021,Nov-2021,2021
2021-11-12,Bihar,51013752,20131771,71145523,0,0,0,0,0,0,0,0,0,71145523,WK 45-2021,Nov-2021,2021
2021-11-12,Chandigarh,930008,571879,1501887,0,0,0,0,0,0,0,0,0,1501887,WK 45-2021,Nov-2021,2021
2021-11-12,Chhattisgarh,15086461,7873269,22959730,0,0,0,0,0,0,0,0,0,22959730,WK 45-2021,Nov-2021,2021
2021-11-12,Dadara & Nagar Havelli,389107,193713,582820,0,0,0,0,0,0,0,0,0,582820,WK 45-2021,Nov-2021,2021
2021-11-12,Daman & Diu,274975,194972,469947,0,0,0,0,0,0,0,0,0,469947,WK 45-2021,Nov-2021,2021
2021-11-12,NCT of Delhi,13249404,7798116,21047520,0,0,0,0,0,0,0,0,0,21047520,WK 45-2021,Nov-2021,2021
2021-11-12,Goa,1269763,960352,2230115,0,0,0,0,0,0,0,0,0,2230115,WK 45-2021,Nov-2021,2021
2021-11-12,Gujarat,44992493,28367757,73360250,0,0,0,0,0,0,0,0,0,73360250,WK 45-2021,Nov-2021,2021
2021-11-12,Haryana,17952188,8644524,26596712,0,0,0,0,0,0,0,0,0,26596712,WK 45-2021,Nov-2021,2021
2021-11-12,Himachal Pradesh,5736545,3921990,9658535,0,0,0,0,0,0,0,0,0,9658535,WK 45-2021,Nov-2021,2021
2021-11-12,Jammu & Kashmir,9544566,6028583,15573149,0,0,0,0,0,0,0,0,0,15573149,WK 45-2021,Nov-2021,2021
2021-11-12,Jharkhand,15431119,6159728,21590847,0,0,0,0,0,0,0,0,0,21590847,WK 45-2021,Nov-2021,2021
2021-11-12,Karnataka,43090023,24629827,67719850,0,0,0,0,0,0,0,0,0,67719850,WK 45-2021,Nov-2021,2021
2021-11-12,Kerala,25471802,15056481,40528283,0,0,0,0,0,0,0,0,0,40528283,WK 45-2021,Nov-2021,2021
2021-11-12,Ladakh,209732,158383,368115,0,0,0,0,0,0,0,0,0,368115,WK 45-2021,Nov-2021,2021
2021-11-12,Lakshadweep,55164,47194,102358,0,0,0,0,0,0,0,0,0,102358,WK 45-2021,Nov-2021,2021
2021-11-12,Madhya Pradesh,50166529,24137189,74303718,0,0,0,0,0,0,0,0,0,74303718,WK 45-2021,Nov-2021,2021
2021-11-12,Maharashtra,68520902,32692890,101213792,0,0,0,0,0,0,0,0,0,101213792,WK 45-2021,Nov-2021,2021
2021-11-12,Manipur,1258048,782351,2040399,0,0,0,0,0,0,0,0,0,2040399,WK 45-2021,Nov-2021,2021
2021-11-12,Meghalaya,1123363,711653,1835016,0,0,0,0,0,0,0,0,0,1835016,WK 45-2021,Nov-2021,2021
2021-11-12,Mizoram,716152,528800,1244952,0,0,0,0,0,0,0,0,0,1244952,WK 45-2021,Nov-2021,2021
2021-11-12,Nagaland,715225,514568,1229793,0,0,0,0,0,0,0,0,0,1229793,WK 45-2021,Nov-2021,2021
2021-11-12,Odisha,26660128,13223839,39883967,0,0,0,0,0,0,0,0,0,39883967,WK 45-2021,Nov-2021,2021
2021-11-12,Puducherry,737573,417994,1155567,0,0,0,0,0,0,0,0,0,1155567,WK 45-2021,Nov-2021,2021
2021-11-12,Punjab,16120458,6586197,22706655,0,0,0,0,0,0,0,0,0,22706655,WK 45-2021,Nov-2021,2021
2021-11-12,Rajasthan,42758391,21037685,63796076,0,0,0,0,0,0,0,0,0,63796076,WK 45-2021,Nov-2021,2021
2021-11-12,Sikkim,522193,457893,980086,0,0,0,0,0,0,0,0,0,980086,WK 45-2021,Nov-2021,2021
2021-11-12,Tamil Nadu,41621306,18465107,60086413,0,0,0,0,0,0,0,0,0,60086413,WK 45-2021,Nov-2021,2021
2021-11-12,Telangana,23527474,10855357,34382831,0,0,0,0,0,0,0,0,0,34382831,WK 45-2021,Nov-2021,2021
2021-11-12,Tripura,2519663,1799935,4319598,0,0,0,0,0,0,0,0,0,4319598,WK 45-2021,Nov-2021,2021
2021-11-12,Uttar Pradesh,100755025,36546099,137301124,0,0,0,0,0,0,0,0,0,137301124,WK 45-2021,Nov-2021,2021
2021-11-12,Uttarakhand,7503655,4211602,11715257,0,0,0,0,0,0,0,0,0,11715257,WK 45-2021,Nov-2021,2021
2021-11-12,West Bengal,59497933,23768725,83266658,0,0,0,0,0,0,0,0,0,83266658,WK 45-2021,Nov-2021,2021
2021-11-13,Andaman & Nicobar Island,295044,220676,515720,0,0,0,0,0,0,0,0,0,515720,WK 45-2021,Nov-2021,2021
2021-11-13,Andhra Pradesh,33694356,22239129,55933485,0,0,0,0,0,0,0,0,0,55933485,WK 45-2021,Nov-2021,2021
2021-11-13,Arunanchal Pradesh,778306,569373,1347679,0,0,0,0,0,0,0,0,0,1347679,WK 45-2021,Nov-2021,2021
2021-11-13,Assam,20422924,9476484,29899408,0,0,0,0,0,0,0,0,0,29899408,WK 45-2021,Nov-2021,2021
2021-11-13,Bihar,51076651,20256452,71333103,0,0,0,0,0,0,0,0,0,71333103,WK 45-2021,Nov-2021,2021
2021-11-13,Chandigarh,930547,575309,1505856,0,0,0,0,0,0,0,0,0,1505856,WK 45-2021,Nov-2021,2021
2021-11-13,Chhattisgarh,15140155,7957130,23097285,0,0,0,0,0,0,0,0,0,23097285,WK 45-2021,Nov-2021,2021
2021-11-13,Dadara & Nagar Havelli,389367,196064,585431,0,0,0,0,0,0,0,0,0,585431,WK 45-2021,Nov-2021,2021
2021-11-13,Daman & Diu,275356,196394,471750,0,0,0,0,0,0,0,0,0,471750,WK 45-2021,Nov-2021,2021
2021-11-13,NCT of Delhi,13276317,7849703,21126020,0,0,0,0,0,0,0,0,0,21126020,WK 45-2021,Nov-2021,2021
2021-11-13,Goa,1270323,964094,2234417,0,0,0,0,0,0,0,0,0,2234417,WK 45-2021,Nov-2021,2021
2021-11-13,Gujarat,45027673,28748355,73776028,0,0,0,0,0,0,0,0,0,73776028,WK 45-2021,Nov-2021,2021
2021-11-13,Haryana,17979537,8722407,26701944,0,0,0,0,0,0,0,0,0,26701944,WK 45-2021,Nov-2021,2021
2021-11-13,Himachal Pradesh,5740099,3993868,9733967,0,0,0,0,0,0,0,0,0,9733967,WK 45-2021,Nov-2021,2021
2021-11-13,Jammu & Kashmir,9547832,6131065,15678897,0,0,0,0,0,0,0,0,0,15678897,WK 45-2021,Nov-2021,2021
2021-11-13,Jharkhand,15485767,6239342,21725109,0,0,0,0,0,0,0,0,0,21725109,WK 45-2021,Nov-2021,2021
2021-11-13,Karnataka,43146064,24791963,67938027,0,0,0,0,0,0,0,0,0,67938027,WK 45-2021,Nov-2021,2021
2021-11-13,Kerala,25489633,15264342,40753975,0,0,0,0,0,0,0,0,0,40753975,WK 45-2021,Nov-2021,2021
2021-11-13,Ladakh,209826,158935,368761,0,0,0,0,0,0,0,0,0,368761,WK 45-2021,Nov-2021,2021
2021-11-13,Lakshadweep,55195,47392,102587,0,0,0,0,0,0,0,0,0,102587,WK 45-2021,Nov-2021,2021
2021-11-13,Madhya Pradesh,50204935,24534968,74739903,0,0,0,0,0,0,0,0,0,74739903,WK 45-2021,Nov-2021,2021
2021-11-13,Maharashtra,68795511,33010619,101806130,0,0,0,0,0,0,0,0,0,101806130,WK 45-2021,Nov-2021,2021
2021-11-13,Manipur,1259535,789247,2048782,0,0,0,0,0,0,0,0,0,2048782,WK 45-2021,Nov-2021,2021
2021-11-13,Meghalaya,1125675,718723,1844398,0,0,0,0,0,0,0,0,0,1844398,WK 45-2021,Nov-2021,2021
2021-11-13,Mizoram,717151,531844,1248995,0,0,0,0,0,0,0,0,0,1248995,WK 45-2021,Nov-2021,2021
2021-11-13,Nagaland,716003,516549,1232552,0,0,0,0,0,0,0,0,0,1232552,WK 45-2021,Nov-2021,2021
2021-11-13,Odisha,26735312,13357789,40093101,0,0,0,0,0,0,0,0,0,40093101,WK 45-2021,Nov-2021,2021
2021-11-13,Puducherry,738430,420635,1159065,0,0,0,0,0,0,0,0,0,1159065,WK 45-2021,Nov-2021,2021
2021-11-13,Punjab,16142791,6634184,22776975,0,0,0,0,0,0,0,0,0,22776975,WK 45-2021,Nov-2021,2021
2021-11-13,Rajasthan,42800984,21226003,64026987,0,0,0,0,0,0,0,0,0,64026987,WK 45-2021,Nov-2021,2021
2021-11-13,Sikkim,522323,459426,981749,0,0,0,0,0,0,0,0,0,981749,WK 45-2021,Nov-2021,2021
2021-11-13,Tamil Nadu,41722590,18654660,60377250,0,0,0,0,0,0,0,0,0,60377250,WK 45-2021,Nov-2021,2021
2021-11-13,Telangana,23613890,10971164,34585054,0,0,0,0,0,0,0,0,0,34585054,WK 45-2021,Nov-2021,2021
2021-11-13,Tripura,2520522,1812315,4332837,0,0,0,0,0,0,0,0,0,4332837,WK 45-2021,Nov-2021,2021
2021-11-13,Uttar Pradesh,101263470,37341839,138605309,0,0,0,0,0,0,0,0,0,138605309,WK 45-2021,Nov-2021,2021
2021-11-13,Uttarakhand,7508199,4265565,11773764,0,0,0,0,0,0,0,0,0,11773764,WK 45-2021,Nov-2021,2021
2021-11-13,West Bengal,59732629,24049222,83781851,0,0,0,0,0,0,0,0,0,83781851,WK 45-2021,Nov-2021,2021
2021-11-14,Andaman & Nicobar Island,295162,222472,517634,0,0,0,0,0,0,0,0,0,517634,WK 46-2021,Nov-2021,2021
2021-11-14,Andhra Pradesh,33733593,22357126,56090719,0,0,0,0,0,0,0,0,0,56090719,WK 46-2021,Nov-2021,2021
2021-11-14,Arunanchal Pradesh,779021,571704,1350725,0,0,0,0,0,0,0,0,0,1350725,WK 46-2021,Nov-2021,2021
2021-11-14,Assam,20460150,9636113,30096263,0,0,0,0,0,0,0,0,0,30096263,WK 46-2021,Nov-2021,2021
2021-11-14,Bihar,51178056,20447874,71625930,0,0,0,0,0,0,0,0,0,71625930,WK 46-2021,Nov-2021,2021
2021-11-14,Chandigarh,931284,580126,1511410,0,0,0,0,0,0,0,0,0,1511410,WK 46-2021,Nov-2021,2021
2021-11-14,Chhattisgarh,15203080,8042659,23245739,0,0,0,0,0,0,0,0,0,23245739,WK 46-2021,Nov-2021,2021
2021-11-14,Dadara & Nagar Havelli,389712,198730,588442,0,0,0,0,0,0,0,0,0,588442,WK 46-2021,Nov-2021,2021
2021-11-14,Daman & Diu,275725,198088,473813,0,0,0,0,0,0,0,0,0,473813,WK 46-2021,Nov-2021,2021
2021-11-14,NCT of Delhi,13314376,7925124,21239500,0,0,0,0,0,0,0,0,0,21239500,WK 46-2021,Nov-2021,2021
2021-11-14,Goa,1271703,971668,2243371,0,0,0,0,0,0,0,0,0,2243371,WK 46-2021,Nov-2021,2021
2021-11-14,Gujarat,45064724,29141768,74206492,0,0,0,0,0,0,0,0,0,74206492,WK 46-2021,Nov-2021,2021
2021-11-14,Haryana,18008201,8797739,26805940,0,0,0,0,0,0,0,0,0,26805940,WK 46-2021,Nov-2021,2021
2021-11-14,Himachal Pradesh,5744194,4070876,9815070,0,0,0,0,0,0,0,0,0,9815070,WK 46-2021,Nov-2021,2021
2021-11-14,Jammu & Kashmir,9551405,6218719,15770124,0,0,0,0,0,0,0,0,0,15770124,WK 46-2021,Nov-2021,2021
2021-11-14,Jharkhand,15538279,6309282,21847561,0,0,0,0,0,0,0,0,0,21847561,WK 46-2021,Nov-2021,2021
2021-11-14,Karnataka,43183302,24909606,68092908,0,0,0,0,0,0,0,0,0,68092908,WK 46-2021,Nov-2021,2021
2021-11-14,Kerala,25496073,15344639,40840712,0,0,0,0,0,0,0,0,0,40840712,WK 46-2021,Nov-2021,2021
2021-11-14,Ladakh,209948,159583,369531,0,0,0,0,0,0,0,0,0,369531,WK 46-2021,Nov-2021,2021
2021-11-14,Lakshadweep,55212,47527,102739,0,0,0,0,0,0,0,0,0,102739,WK 46-2021,Nov-2021,2021
2021-11-14,Madhya Pradesh,50261563,25174524,75436087,0,0,0,0,0,0,0,0,0,75436087,WK 46-2021,Nov-2021,2021
2021-11-14,Maharashtra,69092912,33416893,102509805,0,0,0,0,0,0,0,0,0,102509805,WK 46-2021,Nov-2021,2021
2021-11-14,Manipur,1261028,795705,2056733,0,0,0,0,0,0,0,0,0,2056733,WK 46-2021,Nov-2021,2021
2021-11-14,Meghalaya,1127545,724423,1851968,0,0,0,0,0,0,0,0,0,1851968,WK 46-2021,Nov-2021,2021
2021-11-14,Mizoram,717957,532525,1250482,0,0,0,0,0,0,0,0,0,1250482,WK 46-2021,Nov-2021,2021
2021-11-14,Nagaland,716315,517282,1233597,0,0,0,0,0,0,0,0,0,1233597,WK 46-2021,Nov-2021,2021
2021-11-14,Odisha,26806764,13491955,40298719,0,0,0,0,0,0,0,0,0,40298719,WK 46-2021,Nov-2021,2021
2021-11-14,Puducherry,739537,424136,1163673,0,0,0,0,0,0,0,0,0,1163673,WK 46-2021,Nov-2021,2021
2021-11-14,Punjab,16176778,6709276,22886054,0,0,0,0,0,0,0,0,0,22886054,WK 46-2021,Nov-2021,2021
2021-11-14,Rajasthan,42850065,21421020,64271085,0,0,0,0,0,0,0,0,0,64271085,WK 46-2021,Nov-2021,2021
2021-11-14,Sikkim,522359,459739,982098,0,0,0,0,0,0,0,0,0,982098,WK 46-2021,Nov-2021,2021
2021-11-14,Tamil Nadu,41834833,18877582,60712415,0,0,0,0,0,0,0,0,0,60712415,WK 46-2021,Nov-2021,2021
2021-11-14,Telangana,23693492,11086174,34779666,0,0,0,0,0,0,0,0,0,34779666,WK 46-2021,Nov-2021,2021
2021-11-14,Tripura,2521836,1828632,4350468,0,0,0,0,0,0,0,0,0,4350468,WK 46-2021,Nov-2021,2021
2021-11-14,Uttar Pradesh,101675883,38007473,139683356,0,0,0,0,0,0,0,0,0,139683356,WK 46-2021,Nov-2021,2021
2021-11-14,Uttarakhand,7512786,4316332,11829118,0,0,0,0,0,0,0,0,0,11829118,WK 46-2021,Nov-2021,2021
2021-11-14,West Bengal,59913497,24255649,84169146,0,0,0,0,0,0,0,0,0,84169146,WK 46-2021,Nov-2021,2021
2021-11-15,Andaman & Nicobar Island,295193,223032,518225,0,0,0,0,0,0,0,0,0,518225,WK 46-2021,Nov-2021,2021
2021-11-15,Andhra Pradesh,33738034,22364236,56102270,0,0,0,0,0,0,0,0,0,56102270,WK 46-2021,Nov-2021,2021
2021-11-15,Arunanchal Pradesh,779113,572058,1351171,0,0,0,0,0,0,0,0,0,1351171,WK 46-2021,Nov-2021,2021
2021-11-15,Assam,20474879,9691052,30165931,0,0,0,0,0,0,0,0,0,30165931,WK 46-2021,Nov-2021,2021
2021-11-15,Bihar,51255567,20559377,71814944,0,0,0,0,0,0,0,0,0,71814944,WK 46-2021,Nov-2021,2021
2021-11-15,Chandigarh,931530,581873,1513403,0,0,0,0,0,0,0,0,0,1513403,WK 46-2021,Nov-2021,2021
2021-11-15,Chhattisgarh,15243220,8094800,23338020,0,0,0,0,0,0,0,0,0,23338020,WK 46-2021,Nov-2021,2021
2021-11-15,Dadara & Nagar Havelli,389729,198872,588601,0,0,0,0,0,0,0,0,0,588601,WK 46-2021,Nov-2021,2021
2021-11-15,Daman & Diu,275725,198088,473813,0,0,0,0,0,0,0,0,0,473813,WK 46-2021,Nov-2021,2021
2021-11-15,NCT of Delhi,13321932,7934648,21256580,0,0,0,0,0,0,0,0,0,21256580,WK 46-2021,Nov-2021,2021
2021-11-15,Goa,1272179,975113,2247292,0,0,0,0,0,0,0,0,0,2247292,WK 46-2021,Nov-2021,2021
2021-11-15,Gujarat,45080392,29268471,74348863,0,0,0,0,0,0,0,0,0,74348863,WK 46-2021,Nov-2021,2021
2021-11-15,Haryana,18023371,8828668,26852039,0,0,0,0,0,0,0,0,0,26852039,WK 46-2021,Nov-2021,2021
2021-11-15,Himachal Pradesh,5745755,4102094,9847849,0,0,0,0,0,0,0,0,0,9847849,WK 46-2021,Nov-2021,2021
2021-11-15,Jammu & Kashmir,9552486,6262915,15815401,0,0,0,0,0,0,0,0,0,15815401,WK 46-2021,Nov-2021,2021
2021-11-15,Jharkhand,15600046,6387050,21987096,0,0,0,0,0,0,0,0,0,21987096,WK 46-2021,Nov-2021,2021
2021-11-15,Karnataka,43196824,24938474,68135298,0,0,0,0,0,0,0,0,0,68135298,WK 46-2021,Nov-2021,2021
2021-11-15,Kerala,25497004,15354572,40851576,0,0,0,0,0,0,0,0,0,40851576,WK 46-2021,Nov-2021,2021
2021-11-15,Ladakh,209949,159606,369555,0,0,0,0,0,0,0,0,0,369555,WK 46-2021,Nov-2021,2021
2021-11-15,Lakshadweep,55213,47536,102749,0,0,0,0,0,0,0,0,0,102749,WK 46-2021,Nov-2021,2021
2021-11-15,Madhya Pradesh,50277368,25343903,75621271,0,0,0,0,0,0,0,0,0,75621271,WK 46-2021,Nov-2021,2021
2021-11-15,Maharashtra,69173505,33494095,102667600,0,0,0,0,0,0,0,0,0,102667600,WK 46-2021,Nov-2021,2021
2021-11-15,Manipur,1261846,798014,2059860,0,0,0,0,0,0,0,0,0,2059860,WK 46-2021,Nov-2021,2021
2021-11-15,Meghalaya,1127681,724821,1852502,0,0,0,0,0,0,0,0,0,1852502,WK 46-2021,Nov-2021,2021
2021-11-15,Mizoram,718093,532638,1250731,0,0,0,0,0,0,0,0,0,1250731,WK 46-2021,Nov-2021,2021
2021-11-15,Nagaland,717342,518404,1235746,0,0,0,0,0,0,0,0,0,1235746,WK 46-2021,Nov-2021,2021
