Date,State,Confirmed,Recovered,Deaths,State_Code,Active,Week,Month,Year
2021-03-18,Rajasthan,323461,318009,2791,08,2661,WK 11-2021,Mar-2021,2021
2021-03-18,Sikkim,6191,6012,135,11,44,WK 11-2021,Mar-2021,2021
2021-03-18,Tamil Nadu,861429,843423,12556,33,5450,WK 11-2021,Mar-2021,2021
2021-03-18,Telangana,301769,298009,1659,36,2101,WK 11-2021,Mar-2021,2021
2021-03-18,Tripura,33441,33039,391,16,11,WK 11-2021,Mar-2021,2021
2021-03-18,Uttar Pradesh,605655,594993,8750,09,1912,WK 11-2021,Mar-2021,2021
2021-03-18,Uttarakhand,97931,95628,1704,05,599,WK 11-2021,Mar-2021,2021
2021-03-18,West Bengal,578853,565398,10297,19,3158,WK 11-2021,Mar-2021,2021
2021-03-19,Andaman & Nicobar Island,5035,4967,62,35,6,WK 11-2021,Mar-2021,2021
2021-03-19,Andhra Pradesh,892522,883642,7186,28,1694,WK 11-2021,Mar-2021,2021
2021-03-19,Arunanchal Pradesh,16841,16783,56,12,2,WK 11-2021,Mar-2021,2021
2021-03-19,Assam,217872,215146,1099,18,1627,WK 11-2021,Mar-2021,2021
2021-03-19,Bihar,263158,261240,1554,10,364,WK 11-2021,Mar-2021,2021
2021-03-19,Chandigarh,23592,21903,359,04,1330,WK 11-2021,Mar-2021,2021
2021-03-19,Chhattisgarh,319717,310503,3915,22,5299,WK 11-2021,Mar-2021,2021
2021-03-19,Dadara & Nagar Havelli,3445,3417,2,26,26,WK 11-2021,Mar-2021,2021
2021-03-19,NCT of Delhi,645025,631375,10948,07,2702,WK 11-2021,Mar-2021,2021
2021-03-19,Goa,56173,54556,812,30,805,WK 11-2021,Mar-2021,2021
2021-03-19,Gujarat,281173,271433,4430,24,5310,WK 11-2021,Mar-2021,2021
2021-03-19,Haryana,276635,269812,3083,06,3740,WK 11-2021,Mar-2021,2021
2021-03-19,Himachal Pradesh,60036,58090,1011,02,935,WK 11-2021,Mar-2021,2021
2021-03-19,Jammu & Kashmir,127957,124972,1977,01,1008,WK 11-2021,Mar-2021,2021
2021-03-19,Jharkhand,120853,119160,1094,20,599,WK 11-2021,Mar-2021,2021
2021-03-19,Karnataka,963614,940968,12407,29,10239,WK 11-2021,Mar-2021,2021
2021-03-19,Kerala,1096392,1066259,4435,32,25698,WK 11-2021,Mar-2021,2021
2021-03-19,Ladakh,9865,9691,130,37,44,WK 11-2021,Mar-2021,2021
2021-03-19,Lakshadweep,639,459,1,31,179,WK 11-2021,Mar-2021,2021
2021-03-19,Madhya Pradesh,271040,261531,3893,23,5616,WK 11-2021,Mar-2021,2021
2021-03-19,Maharashtra,2370507,2163391,53080,27,154036,WK 11-2021,Mar-2021,2021
2021-03-19,Manipur,29323,28922,373,14,28,WK 11-2021,Mar-2021,2021
2021-03-19,Meghalaya,14002,13824,148,17,30,WK 11-2021,Mar-2021,2021
2021-03-19,Mizoram,4445,4417,11,15,17,WK 11-2021,Mar-2021,2021
2021-03-19,Nagaland,12225,12127,91,13,7,WK 11-2021,Mar-2021,2021
2021-03-19,Odisha,338405,335857,1918,21,630,WK 11-2021,Mar-2021,2021
2021-03-19,Puducherry,40120,39233,673,34,214,WK 11-2021,Mar-2021,2021
2021-03-19,Punjab,203049,183557,6172,03,13320,WK 11-2021,Mar-2021,2021
2021-03-19,Rajasthan,323774,318132,2791,08,2851,WK 11-2021,Mar-2021,2021
2021-03-19,Sikkim,6194,6013,135,11,46,WK 11-2021,Mar-2021,2021
2021-03-19,Tamil Nadu,862374,843999,12564,33,5811,WK 11-2021,Mar-2021,2021
2021-03-19,Telangana,302047,298120,1662,36,2265,WK 11-2021,Mar-2021,2021
2021-03-19,Tripura,33444,33041,391,16,12,WK 11-2021,Mar-2021,2021
2021-03-19,Uttar Pradesh,605915,595150,8751,09,2014,WK 11-2021,Mar-2021,2021
2021-03-19,Uttarakhand,98041,95665,1704,05,672,WK 11-2021,Mar-2021,2021
2021-03-19,West Bengal,579156,565670,10298,19,3188,WK 11-2021,Mar-2021,2021
2021-03-20,Andaman & Nicobar Island,5036,4969,62,35,5,WK 11-2021,Mar-2021,2021
2021-03-20,Andhra Pradesh,892740,883759,7186,28,1795,WK 11-2021,Mar-2021,2021
2021-03-20,Arunanchal Pradesh,16842,16783,56,12,3,WK 11-2021,Mar-2021,2021
2021-03-20,Assam,217905,215160,1100,18,1645,WK 11-2021,Mar-2021,2021
2021-03-20,Bihar,263265,261304,1555,10,406,WK 11-2021,Mar-2021,2021
2021-03-20,Chandigarh,23803,21978,359,04,1466,WK 11-2021,Mar-2021,2021
2021-03-20,Chhattisgarh,320783,310838,3920,22,6025,WK 11-2021,Mar-2021,2021
2021-03-20,Dadara & Nagar Havelli,3454,3422,2,26,30,WK 11-2021,Mar-2021,2021
2021-03-20,NCT of Delhi,645632,631756,10949,07,2927,WK 11-2021,Mar-2021,2021
2021-03-20,Goa,56271,54597,813,30,861,WK 11-2021,Mar-2021,2021
2021-03-20,Gujarat,282449,272332,4433,24,5684,WK 11-2021,Mar-2021,2021
2021-03-20,Haryana,277268,270222,3089,06,3957,WK 11-2021,Mar-2021,2021
2021-03-20,Himachal Pradesh,60207,58151,1013,02,1043,WK 11-2021,Mar-2021,2021
2021-03-20,Jammu & Kashmir,128097,125046,1978,01,1073,WK 11-2021,Mar-2021,2021
2021-03-20,Jharkhand,120950,119232,1094,20,624,WK 11-2021,Mar-2021,2021
2021-03-20,Karnataka,965102,941309,12415,29,11378,WK 11-2021,Mar-2021,2021
2021-03-20,Kerala,1098291,1068378,4450,32,25463,WK 11-2021,Mar-2021,2021
2021-03-20,Ladakh,9876,9695,130,37,51,WK 11-2021,Mar-2021,2021
2021-03-20,Lakshadweep,644,470,1,31,173,WK 11-2021,Mar-2021,2021
2021-03-20,Madhya Pradesh,271957,262031,3894,23,6032,WK 11-2021,Mar-2021,2021
2021-03-20,Maharashtra,2396340,2175565,53138,27,167637,WK 11-2021,Mar-2021,2021
2021-03-20,Manipur,29325,28924,373,14,28,WK 11-2021,Mar-2021,2021
2021-03-20,Meghalaya,14005,13825,148,17,32,WK 11-2021,Mar-2021,2021
2021-03-20,Mizoram,4445,4421,11,15,13,WK 11-2021,Mar-2021,2021
2021-03-20,Nagaland,12225,12127,91,13,7,WK 11-2021,Mar-2021,2021
2021-03-20,Odisha,338489,335923,1918,21,648,WK 11-2021,Mar-2021,2021
2021-03-20,Puducherry,40201,39521,674,34,6,WK 11-2021,Mar-2021,2021
2021-03-20,Punjab,205418,184848,6204,03,14366,WK 11-2021,Mar-2021,2021
2021-03-20,Rajasthan,324101,318284,2794,08,3023,WK 11-2021,Mar-2021,2021
2021-03-20,Sikkim,6196,6013,135,11,48,WK 11-2021,Mar-2021,2021
2021-03-20,Tamil Nadu,863363,844568,12573,33,6222,WK 11-2021,Mar-2021,2021
2021-03-20,Telangana,302360,298262,1664,36,2434,WK 11-2021,Mar-2021,2021
2021-03-20,Tripura,33454,33042,391,16,21,WK 11-2021,Mar-2021,2021
2021-03-20,Uttar Pradesh,606229,595259,8753,09,2217,WK 11-2021,Mar-2021,2021
2021-03-20,Uttarakhand,98129,95727,1704,05,698,WK 11-2021,Mar-2021,2021
2021-03-20,West Bengal,579479,565938,10300,19,3241,WK 11-2021,Mar-2021,2021
2021-03-21,Andaman & Nicobar Island,5038,4969,62,35,7,WK 12-2021,Mar-2021,2021
2021-03-21,Andhra Pradesh,892986,883890,7187,28,1909,WK 12-2021,Mar-2021,2021
2021-03-21,Arunanchal Pradesh,16842,16783,56,12,3,WK 12-2021,Mar-2021,2021
2021-03-21,Assam,217924,215183,1100,18,1641,WK 12-2021,Mar-2021,2021
2021-03-21,Bihar,263355,261362,1556,10,437,WK 12-2021,Mar-2021,2021
2021-03-21,Chandigarh,24017,22060,360,04,1597,WK 12-2021,Mar-2021,2021
2021-03-21,Chhattisgarh,321880,311198,3929,22,6753,WK 12-2021,Mar-2021,2021
2021-03-21,Dadara & Nagar Havelli,3464,3424,2,26,38,WK 12-2021,Mar-2021,2021
2021-03-21,NCT of Delhi,646348,632230,10953,07,3165,WK 12-2021,Mar-2021,2021
2021-03-21,Goa,56371,54657,815,30,899,WK 12-2021,Mar-2021,2021
2021-03-21,Gujarat,283864,273280,4437,24,6147,WK 12-2021,Mar-2021,2021
2021-03-21,Haryana,278140,270670,3090,06,4380,WK 12-2021,Mar-2021,2021
2021-03-21,Himachal Pradesh,60389,58249,1016,02,1124,WK 12-2021,Mar-2021,2021
2021-03-21,Jammu & Kashmir,128249,125118,1979,01,1152,WK 12-2021,Mar-2021,2021
2021-03-21,Jharkhand,121055,119307,1095,20,653,WK 12-2021,Mar-2021,2021
2021-03-21,Karnataka,966689,942178,12425,29,12086,WK 12-2021,Mar-2021,2021
2021-03-21,Kerala,1100275,1070343,4467,32,25465,WK 12-2021,Mar-2021,2021
2021-03-21,Ladakh,9881,9698,130,37,53,WK 12-2021,Mar-2021,2021
2021-03-21,Lakshadweep,647,489,1,31,157,WK 12-2021,Mar-2021,2021
2021-03-21,Madhya Pradesh,273097,262587,3901,23,6609,WK 12-2021,Mar-2021,2021
2021-03-21,Maharashtra,2422021,2189965,53208,27,178848,WK 12-2021,Mar-2021,2021
2021-03-21,Manipur,29326,28929,373,14,24,WK 12-2021,Mar-2021,2021
2021-03-21,Meghalaya,14008,13829,148,17,31,WK 12-2021,Mar-2021,2021
2021-03-21,Mizoram,4446,4421,11,15,14,WK 12-2021,Mar-2021,2021
2021-03-21,Nagaland,12225,12132,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-21,Odisha,338599,335994,1918,21,687,WK 12-2021,Mar-2021,2021
2021-03-21,Puducherry,40262,39521,674,34,67,WK 12-2021,Mar-2021,2021
2021-03-21,Punjab,207888,186187,6242,03,15459,WK 12-2021,Mar-2021,2021
2021-03-21,Rajasthan,324503,318586,2796,08,3121,WK 12-2021,Mar-2021,2021
2021-03-21,Sikkim,6199,6015,135,11,49,WK 12-2021,Mar-2021,2021
2021-03-21,Tamil Nadu,864450,845178,12582,33,6690,WK 12-2021,Mar-2021,2021
2021-03-21,Telangana,302724,298451,1666,36,2607,WK 12-2021,Mar-2021,2021
2021-03-21,Tripura,33459,33043,391,16,25,WK 12-2021,Mar-2021,2021
2021-03-21,Uttar Pradesh,606609,595382,8757,09,2470,WK 12-2021,Mar-2021,2021
2021-03-21,Uttarakhand,98228,95796,1704,05,728,WK 12-2021,Mar-2021,2021
2021-03-21,West Bengal,579826,566228,10301,19,3297,WK 12-2021,Mar-2021,2021
2021-03-22,Andaman & Nicobar Island,5038,4969,62,35,7,WK 12-2021,Mar-2021,2021
2021-03-22,Andhra Pradesh,893366,884094,7189,28,2083,WK 12-2021,Mar-2021,2021
2021-03-22,Arunanchal Pradesh,16842,16783,56,12,3,WK 12-2021,Mar-2021,2021
2021-03-22,Assam,217951,215201,1100,18,1650,WK 12-2021,Mar-2021,2021
2021-03-22,Bihar,263443,261413,1557,10,473,WK 12-2021,Mar-2021,2021
2021-03-22,Chandigarh,24220,22142,361,04,1717,WK 12-2021,Mar-2021,2021
2021-03-22,Chhattisgarh,323153,311520,3940,22,7693,WK 12-2021,Mar-2021,2021
2021-03-22,Dadara & Nagar Havelli,3471,3425,2,26,44,WK 12-2021,Mar-2021,2021
2021-03-22,NCT of Delhi,647161,632797,10955,07,3409,WK 12-2021,Mar-2021,2021
2021-03-22,Goa,56525,54713,815,30,997,WK 12-2021,Mar-2021,2021
2021-03-22,Gujarat,285429,274249,4443,24,6737,WK 12-2021,Mar-2021,2021
2021-03-22,Haryana,278961,271038,3093,06,4830,WK 12-2021,Mar-2021,2021
2021-03-22,Himachal Pradesh,60537,58321,1017,02,1199,WK 12-2021,Mar-2021,2021
2021-03-22,Jammu & Kashmir,128389,125218,1980,01,1191,WK 12-2021,Mar-2021,2021
2021-03-22,Jharkhand,121178,119361,1095,20,722,WK 12-2021,Mar-2021,2021
2021-03-22,Karnataka,968487,943208,12432,29,12847,WK 12-2021,Mar-2021,2021
2021-03-22,Kerala,1102353,1072554,4482,32,25317,WK 12-2021,Mar-2021,2021
2021-03-22,Ladakh,9906,9703,130,37,73,WK 12-2021,Mar-2021,2021
2021-03-22,Lakshadweep,648,511,1,31,136,WK 12-2021,Mar-2021,2021
2021-03-22,Madhya Pradesh,274405,263158,3903,23,7344,WK 12-2021,Mar-2021,2021
2021-03-22,Maharashtra,2449147,2203553,53300,27,192294,WK 12-2021,Mar-2021,2021
2021-03-22,Manipur,29332,28931,373,14,28,WK 12-2021,Mar-2021,2021
2021-03-22,Meghalaya,14012,13835,149,17,28,WK 12-2021,Mar-2021,2021
2021-03-22,Mizoram,4447,4421,11,15,15,WK 12-2021,Mar-2021,2021
2021-03-22,Nagaland,12225,12132,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-22,Odisha,338719,336066,1918,21,735,WK 12-2021,Mar-2021,2021
2021-03-22,Puducherry,40322,39521,674,34,127,WK 12-2021,Mar-2021,2021
2021-03-22,Punjab,210466,187198,6280,03,16988,WK 12-2021,Mar-2021,2021
2021-03-22,Rajasthan,324948,318842,2796,08,3310,WK 12-2021,Mar-2021,2021
2021-03-22,Sikkim,6204,6016,135,11,53,WK 12-2021,Mar-2021,2021
2021-03-22,Tamil Nadu,865693,845812,12590,33,7291,WK 12-2021,Mar-2021,2021
2021-03-22,Telangana,303118,298645,1669,36,2804,WK 12-2021,Mar-2021,2021
2021-03-22,Tripura,33464,33043,391,16,30,WK 12-2021,Mar-2021,2021
2021-03-22,Uttar Pradesh,607050,595518,8758,09,2774,WK 12-2021,Mar-2021,2021
2021-03-22,Uttarakhand,98311,95851,1704,05,756,WK 12-2021,Mar-2021,2021
2021-03-22,West Bengal,580209,566526,10303,19,3380,WK 12-2021,Mar-2021,2021
2021-03-23,Andaman & Nicobar Island,5039,4969,62,35,8,WK 12-2021,Mar-2021,2021
2021-03-23,Andhra Pradesh,893734,884357,7189,28,2188,WK 12-2021,Mar-2021,2021
2021-03-23,Arunanchal Pradesh,16842,16783,56,12,3,WK 12-2021,Mar-2021,2021
2021-03-23,Assam,217976,215213,1100,18,1663,WK 12-2021,Mar-2021,2021
2021-03-23,Bihar,263569,261487,1559,10,523,WK 12-2021,Mar-2021,2021
2021-03-23,Chandigarh,24459,22225,362,04,1872,WK 12-2021,Mar-2021,2021
2021-03-23,Chhattisgarh,324153,311761,3950,22,8442,WK 12-2021,Mar-2021,2021
2021-03-23,Dadara & Nagar Havelli,3481,3427,2,26,52,WK 12-2021,Mar-2021,2021
2021-03-23,NCT of Delhi,647984,633410,10956,07,3618,WK 12-2021,Mar-2021,2021
2021-03-23,Goa,56623,54792,818,30,1013,WK 12-2021,Mar-2021,2021
2021-03-23,Gujarat,287009,275238,4450,24,7321,WK 12-2021,Mar-2021,2021
2021-03-23,Haryana,279828,271375,3098,06,5355,WK 12-2021,Mar-2021,2021
2021-03-23,Himachal Pradesh,60678,58404,1018,02,1256,WK 12-2021,Mar-2021,2021
2021-03-23,Jammu & Kashmir,128547,125276,1981,01,1290,WK 12-2021,Mar-2021,2021
2021-03-23,Jharkhand,121261,119409,1096,20,756,WK 12-2021,Mar-2021,2021
2021-03-23,Karnataka,970202,944256,12434,29,13512,WK 12-2021,Mar-2021,2021
2021-03-23,Kerala,1104228,1074805,4495,32,24928,WK 12-2021,Mar-2021,2021
2021-03-23,Ladakh,9908,9704,130,37,74,WK 12-2021,Mar-2021,2021
2021-03-23,Lakshadweep,666,536,1,31,129,WK 12-2021,Mar-2021,2021
2021-03-23,Madhya Pradesh,275727,263821,3906,23,8000,WK 12-2021,Mar-2021,2021
2021-03-23,Maharashtra,2479682,2214867,53399,27,211416,WK 12-2021,Mar-2021,2021
2021-03-23,Manipur,29335,28933,373,14,29,WK 12-2021,Mar-2021,2021
2021-03-23,Meghalaya,14016,13837,149,17,30,WK 12-2021,Mar-2021,2021
2021-03-23,Mizoram,4448,4423,11,15,14,WK 12-2021,Mar-2021,2021
2021-03-23,Nagaland,12225,12132,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-23,Odisha,338817,336124,1919,21,774,WK 12-2021,Mar-2021,2021
2021-03-23,Puducherry,40386,39521,675,34,190,WK 12-2021,Mar-2021,2021
2021-03-23,Punjab,213110,188529,6324,03,18257,WK 12-2021,Mar-2021,2021
2021-03-23,Rajasthan,325424,319041,2798,08,3585,WK 12-2021,Mar-2021,2021
2021-03-23,Sikkim,6206,6017,135,11,54,WK 12-2021,Mar-2021,2021
2021-03-23,Tamil Nadu,866982,846480,12599,33,7903,WK 12-2021,Mar-2021,2021
2021-03-23,Telangana,303455,298826,1671,36,2958,WK 12-2021,Mar-2021,2021
2021-03-23,Tripura,33464,33043,391,16,30,WK 12-2021,Mar-2021,2021
2021-03-23,Uttar Pradesh,607538,595743,8759,09,3036,WK 12-2021,Mar-2021,2021
2021-03-23,Uttarakhand,98448,95883,1704,05,861,WK 12-2021,Mar-2021,2021
2021-03-23,West Bengal,580631,566821,10306,19,3504,WK 12-2021,Mar-2021,2021
2021-03-24,Andaman & Nicobar Island,5039,4969,62,35,8,WK 12-2021,Mar-2021,2021
2021-03-24,Andhra Pradesh,894044,884471,7191,28,2382,WK 12-2021,Mar-2021,2021
2021-03-24,Arunanchal Pradesh,16842,16784,56,12,2,WK 12-2021,Mar-2021,2021
2021-03-24,Assam,218006,215235,1101,18,1670,WK 12-2021,Mar-2021,2021
2021-03-24,Bihar,263659,261537,1561,10,561,WK 12-2021,Mar-2021,2021
2021-03-24,Chandigarh,24667,22325,363,04,1979,WK 12-2021,Mar-2021,2021
2021-03-24,Chhattisgarh,325678,312511,3962,22,9205,WK 12-2021,Mar-2021,2021
2021-03-24,Dadara & Nagar Havelli,3485,3431,2,26,52,WK 12-2021,Mar-2021,2021
2021-03-24,NCT of Delhi,648872,633975,10963,07,3934,WK 12-2021,Mar-2021,2021
2021-03-24,Goa,56708,54873,818,30,1017,WK 12-2021,Mar-2021,2021
2021-03-24,Gujarat,288649,276348,4454,24,7847,WK 12-2021,Mar-2021,2021
2021-03-24,Haryana,280693,271894,3101,06,5698,WK 12-2021,Mar-2021,2021
2021-03-24,Himachal Pradesh,60878,58472,1021,02,1385,WK 12-2021,Mar-2021,2021
2021-03-24,Jammu & Kashmir,128679,125362,1981,01,1336,WK 12-2021,Mar-2021,2021
2021-03-24,Jharkhand,121371,119478,1097,20,796,WK 12-2021,Mar-2021,2021
2021-03-24,Karnataka,971647,944917,12444,29,14286,WK 12-2021,Mar-2021,2021
2021-03-24,Kerala,1105467,1076571,4507,32,24389,WK 12-2021,Mar-2021,2021
2021-03-24,Ladakh,9920,9707,130,37,83,WK 12-2021,Mar-2021,2021
2021-03-24,Lakshadweep,691,581,1,31,109,WK 12-2021,Mar-2021,2021
2021-03-24,Madhya Pradesh,277075,264575,3908,23,8592,WK 12-2021,Mar-2021,2021
2021-03-24,Maharashtra,2504327,2234330,53457,27,216540,WK 12-2021,Mar-2021,2021
2021-03-24,Manipur,29339,28933,373,14,33,WK 12-2021,Mar-2021,2021
2021-03-24,Meghalaya,14016,13838,149,17,29,WK 12-2021,Mar-2021,2021
2021-03-24,Mizoram,4451,4423,11,15,17,WK 12-2021,Mar-2021,2021
2021-03-24,Nagaland,12225,12132,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-24,Odisha,338963,336206,1919,21,838,WK 12-2021,Mar-2021,2021
2021-03-24,Puducherry,40433,39521,676,34,236,WK 12-2021,Mar-2021,2021
2021-03-24,Punjab,215409,190399,6382,03,18628,WK 12-2021,Mar-2021,2021
2021-03-24,Rajasthan,326026,319217,2803,08,4006,WK 12-2021,Mar-2021,2021
2021-03-24,Sikkim,6206,6022,135,11,49,WK 12-2021,Mar-2021,2021
2021-03-24,Tamil Nadu,868367,847139,12609,33,8619,WK 12-2021,Mar-2021,2021
2021-03-24,Telangana,303867,299042,1674,36,3151,WK 12-2021,Mar-2021,2021
2021-03-24,Tripura,33470,33044,392,16,34,WK 12-2021,Mar-2021,2021
2021-03-24,Uttar Pradesh,608076,595920,8760,09,3396,WK 12-2021,Mar-2021,2021
2021-03-24,Uttarakhand,98552,95954,1704,05,894,WK 12-2021,Mar-2021,2021
2021-03-24,West Bengal,580999,567117,10308,19,3574,WK 12-2021,Mar-2021,2021
2021-03-25,Andaman & Nicobar Island,5039,4972,62,35,5,WK 12-2021,Mar-2021,2021
2021-03-25,Andhra Pradesh,894536,884727,7193,28,2616,WK 12-2021,Mar-2021,2021
2021-03-25,Arunanchal Pradesh,16842,16784,56,12,2,WK 12-2021,Mar-2021,2021
2021-03-25,Assam,218058,215262,1102,18,1694,WK 12-2021,Mar-2021,2021
2021-03-25,Bihar,263770,261583,1563,10,624,WK 12-2021,Mar-2021,2021
2021-03-25,Chandigarh,24881,22451,364,04,2066,WK 12-2021,Mar-2021,2021
2021-03-25,Chhattisgarh,327588,313115,3982,22,10491,WK 12-2021,Mar-2021,2021
2021-03-25,Dadara & Nagar Havelli,3495,3433,2,26,60,WK 12-2021,Mar-2021,2021
2021-03-25,NCT of Delhi,649973,634595,10967,07,4411,WK 12-2021,Mar-2021,2021
2021-03-25,Goa,56841,54931,821,30,1089,WK 12-2021,Mar-2021,2021
2021-03-25,Gujarat,290379,277603,4458,24,8318,WK 12-2021,Mar-2021,2021
2021-03-25,Haryana,281588,272335,3104,06,6149,WK 12-2021,Mar-2021,2021
2021-03-25,Himachal Pradesh,61035,58555,1025,02,1455,WK 12-2021,Mar-2021,2021
2021-03-25,Jammu & Kashmir,128836,125443,1983,01,1410,WK 12-2021,Mar-2021,2021
2021-03-25,Jharkhand,121501,119549,1098,20,854,WK 12-2021,Mar-2021,2021
2021-03-25,Karnataka,973657,945594,12449,29,15614,WK 12-2021,Mar-2021,2021
2021-03-25,Kerala,1107452,1078743,4517,32,24192,WK 12-2021,Mar-2021,2021
2021-03-25,Ladakh,9929,9709,130,37,90,WK 12-2021,Mar-2021,2021
2021-03-25,Lakshadweep,697,592,1,31,104,WK 12-2021,Mar-2021,2021
2021-03-25,Madhya Pradesh,278577,265373,3912,23,9292,WK 12-2021,Mar-2021,2021
2021-03-25,Maharashtra,2533026,2247495,53589,27,231942,WK 12-2021,Mar-2021,2021
2021-03-25,Manipur,29352,28935,373,14,44,WK 12-2021,Mar-2021,2021
2021-03-25,Meghalaya,14017,13843,149,17,25,WK 12-2021,Mar-2021,2021
2021-03-25,Mizoram,4452,4423,11,15,18,WK 12-2021,Mar-2021,2021
2021-03-25,Nagaland,12225,12132,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-25,Odisha,339076,336266,1919,21,891,WK 12-2021,Mar-2021,2021
2021-03-25,Puducherry,40520,39521,677,34,322,WK 12-2021,Mar-2021,2021
2021-03-25,Punjab,217663,191825,6435,03,19403,WK 12-2021,Mar-2021,2021
2021-03-25,Rajasthan,326506,319437,2807,08,4262,WK 12-2021,Mar-2021,2021
2021-03-25,Sikkim,6208,6031,135,11,42,WK 12-2021,Mar-2021,2021
2021-03-25,Tamil Nadu,869804,848041,12618,33,9145,WK 12-2021,Mar-2021,2021
2021-03-25,Telangana,304298,299270,1676,36,3352,WK 12-2021,Mar-2021,2021
2021-03-25,Tripura,33479,33044,392,16,43,WK 12-2021,Mar-2021,2021
2021-03-25,Uttar Pradesh,608709,596101,8764,09,3844,WK 12-2021,Mar-2021,2021
2021-03-25,Uttarakhand,98646,96010,1706,05,930,WK 12-2021,Mar-2021,2021
2021-03-25,West Bengal,581403,567437,10310,19,3656,WK 12-2021,Mar-2021,2021
2021-03-26,Andaman & Nicobar Island,5041,4973,62,35,6,WK 12-2021,Mar-2021,2021
2021-03-26,Andhra Pradesh,895121,884978,7197,28,2946,WK 12-2021,Mar-2021,2021
2021-03-26,Arunanchal Pradesh,16842,16785,56,12,1,WK 12-2021,Mar-2021,2021
2021-03-26,Assam,218099,215277,1103,18,1719,WK 12-2021,Mar-2021,2021
2021-03-26,Bihar,263940,261648,1565,10,727,WK 12-2021,Mar-2021,2021
2021-03-26,Chandigarh,25130,22587,365,04,2178,WK 12-2021,Mar-2021,2021
2021-03-26,Chhattisgarh,329694,313749,4011,22,11934,WK 12-2021,Mar-2021,2021
2021-03-26,Dadara & Nagar Havelli,3510,3438,2,26,70,WK 12-2021,Mar-2021,2021
2021-03-26,NCT of Delhi,651227,635364,10973,07,4890,WK 12-2021,Mar-2021,2021
2021-03-26,Goa,56981,55004,821,30,1156,WK 12-2021,Mar-2021,2021
2021-03-26,Gujarat,292169,278880,4466,24,8823,WK 12-2021,Mar-2021,2021
2021-03-26,Haryana,282569,272714,3110,06,6745,WK 12-2021,Mar-2021,2021
2021-03-26,Himachal Pradesh,61301,58620,1027,02,1654,WK 12-2021,Mar-2021,2021
2021-03-26,Jammu & Kashmir,129031,125535,1983,01,1513,WK 12-2021,Mar-2021,2021
2021-03-26,Jharkhand,121695,119626,1100,20,969,WK 12-2021,Mar-2021,2021
2021-03-26,Karnataka,975955,946589,12461,29,16905,WK 12-2021,Mar-2021,2021
2021-03-26,Kerala,1109908,1080803,4527,32,24578,WK 12-2021,Mar-2021,2021
2021-03-26,Ladakh,9942,9711,130,37,101,WK 12-2021,Mar-2021,2021
2021-03-26,Lakshadweep,697,592,1,31,104,WK 12-2021,Mar-2021,2021
2021-03-26,Madhya Pradesh,280289,266323,3919,23,10047,WK 12-2021,Mar-2021,2021
2021-03-26,Maharashtra,2564881,2262593,53684,27,248604,WK 12-2021,Mar-2021,2021
2021-03-26,Manipur,29362,28935,374,14,53,WK 12-2021,Mar-2021,2021
2021-03-26,Meghalaya,14019,13848,149,17,22,WK 12-2021,Mar-2021,2021
2021-03-26,Mizoram,4454,4425,11,15,18,WK 12-2021,Mar-2021,2021
2021-03-26,Nagaland,12226,12133,91,13,2,WK 12-2021,Mar-2021,2021
2021-03-26,Odisha,339246,336337,1919,21,990,WK 12-2021,Mar-2021,2021
2021-03-26,Puducherry,40645,39521,679,34,445,WK 12-2021,Mar-2021,2021
2021-03-26,Punjab,220276,193280,6474,03,20522,WK 12-2021,Mar-2021,2021
2021-03-26,Rajasthan,327175,319695,2808,08,4672,WK 12-2021,Mar-2021,2021
2021-03-26,Sikkim,6210,6032,135,11,43,WK 12-2021,Mar-2021,2021
2021-03-26,Tamil Nadu,871440,849064,12630,33,9746,WK 12-2021,Mar-2021,2021
2021-03-26,Telangana,304791,299427,1680,36,3684,WK 12-2021,Mar-2021,2021
2021-03-26,Tripura,33480,33045,392,16,43,WK 12-2021,Mar-2021,2021
2021-03-26,Uttar Pradesh,609443,596286,8769,09,4388,WK 12-2021,Mar-2021,2021
2021-03-26,Uttarakhand,98880,96062,1706,05,1112,WK 12-2021,Mar-2021,2021
2021-03-26,West Bengal,581865,567771,10312,19,3782,WK 12-2021,Mar-2021,2021
2021-03-27,Andaman & Nicobar Island,5042,4974,62,35,6,WK 12-2021,Mar-2021,2021
2021-03-27,Andhra Pradesh,895879,885209,7201,28,3469,WK 12-2021,Mar-2021,2021
2021-03-27,Arunanchal Pradesh,16842,16785,56,12,1,WK 12-2021,Mar-2021,2021
2021-03-27,Assam,218139,215299,1104,18,1736,WK 12-2021,Mar-2021,2021
2021-03-27,Bihar,264198,261706,1567,10,925,WK 12-2021,Mar-2021,2021
2021-03-27,Chandigarh,25356,22702,368,04,2286,WK 12-2021,Mar-2021,2021
2021-03-27,Chhattisgarh,332113,314769,4026,22,13318,WK 12-2021,Mar-2021,2021
2021-03-27,Dadara & Nagar Havelli,3536,3442,2,26,92,WK 12-2021,Mar-2021,2021
2021-03-27,NCT of Delhi,652742,636267,10978,07,5497,WK 12-2021,Mar-2021,2021
2021-03-27,Goa,57170,55070,822,30,1278,WK 12-2021,Mar-2021,2021
